timestamp,message
1716996998256,15:36:38.256 [Thread-1782] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998256,15:36:38.256 [Thread-1783] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998256,"15:36:38.256 [Thread-1782] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998257,"15:36:38.256 [Thread-1783] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998257,15:36:38.257 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998258,15:36:38.258 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998258,15:36:38.258 [Thread-1784] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998259,"15:36:38.258 [Thread-1784] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998259,15:36:38.259 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998259,15:36:38.259 [Thread-1785] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998259,"15:36:38.259 [Thread-1785] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998259,15:36:38.259 [Thread-1786] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998259,"15:36:38.259 [Thread-1786] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998260,15:36:38.259 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998260,15:36:38.260 [Thread-1787] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998260,"15:36:38.260 [Thread-1787] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998261,15:36:38.261 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
